query_id,species_key,recordist,top1_match,max_similarity_score,AP@10,Recall@10,Precision@10
90936,Pnoepyga_pusilla,Fabian Ducry &amp; David Marques,1,0.9036098718643188,0.6634920634920636,0.28,0.7
90919,Pnoepyga_pusilla,Fabian Ducry &amp; David Marques,1,0.9345651268959045,0.745436507936508,0.32,0.8
56932,Polyplectron_chalcurum,Fabian Ducry &amp; David Marques,0,0.901357889175415,0.016666666666666666,0.07142857142857142,0.1
70193,Polyplectron_chalcurum,David Gibbs,1,0.8967902660369873,0.6468253968253969,0.5,0.7
90808,Polyplectron_chalcurum,Fabian Ducry &amp; David Marques,0,0.8889864087104797,0.0,0.0,0.0
33419,Spilornis_cheela,Tjalle Boorsma,0,0.8660171627998352,0.19563492063492063,0.2,0.5
570921,Spilornis_cheela,Muhammad Iqbal,0,0.9006943106651306,0.025,0.04,0.1
965048,Spilornis_cheela,Daan Drukker,0,0.8486652374267578,0.23047619047619045,0.2,0.5
618811,Spilornis_cheela,Teus Luijendijk,1,0.9609605073928833,0.22285714285714286,0.16,0.4
482239,Spilornis_cheela,Frank Rheindt,1,0.9423484206199646,0.4625,0.2,0.5
33420,Spilornis_cheela,Tjalle Boorsma,1,0.938511312007904,0.2373015873015873,0.16,0.4
