query_id,species_key,recordist,top1_match,max_similarity_score,AP@10,Recall@10,Precision@10
497649,Gypsophila_rufipectus,Ding Li Yong,0,0.43767398595809937,0.0,0.0,0.0
963345,Gypsophila_rufipectus,Daan Drukker,1,0.47861966490745544,0.2,0.1111111111111111,0.2
479600,Halcyon_smyrnensis,Prayitno Goenarto,0,0.4216947853565216,0.0,0.0,0.0
431504,Halcyon_smyrnensis,Brian Cox,0,0.4385998249053955,0.0,0.0,0.0
537745,Halcyon_smyrnensis,Advento,0,0.45636430382728577,0.03333333333333333,0.08333333333333333,0.1
431502,Halcyon_smyrnensis,Brian Cox,0,0.4023441672325134,0.0,0.0,0.0
481181,Halcyon_smyrnensis,Prayitno Goenarto,0,0.3607548177242279,0.0,0.0,0.0
431520,Horornis_vulcanius,Brian Cox,0,0.41550612449645996,0.045,0.08,0.2
453085,Horornis_vulcanius,Brendan Sloan,0,0.4400726854801178,0.016666666666666666,0.04,0.1
431521,Horornis_vulcanius,Brian Cox,0,0.4228244423866272,0.08333333333333333,0.08,0.2
618791,Horornis_vulcanius,Teus Luijendijk,1,0.40372028946876526,0.1,0.04,0.1
618724,Horornis_vulcanius,Teus Luijendijk,0,0.3888711929321289,0.03333333333333333,0.04,0.1
453239,Horornis_vulcanius,Brendan Sloan,1,0.5394161939620972,0.16999999999999998,0.12,0.3
34481,Malacopteron_affine,Tjalle Boorsma,0,0.4542848467826843,0.0,0.0,0.0
530111,Malacopteron_affine,Matt Slaymaker,0,0.4819418787956238,0.0,0.0,0.0
594323,Malacopteron_affine,Prayitno Goenarto,0,0.43095266819000244,0.0,0.0,0.0
34479,Malacopteron_affine,Tjalle Boorsma,0,0.3944924771785736,0.0,0.0,0.0
34480,Malacopteron_affine,Tjalle Boorsma,0,0.49721047282218933,0.023809523809523808,0.14285714285714285,0.1
24406,Malacopteron_affine,Sander Pieterse &amp; Ben Wielstra,0,0.4494803547859192,0.0,0.0,0.0
578766,Malacopteron_affine,Muhammad Iqbal,0,0.5268062949180603,0.0,0.0,0.0
90890,Myophonus_melanurus,Fabian Ducry &amp; David Marques,0,0.3930032253265381,0.0,0.0,0.0
431617,Myophonus_melanurus,Brian Cox,0,0.38043662905693054,0.0,0.0,0.0
431615,Myophonus_melanurus,Brian Cox,0,0.4081931412220001,0.0,0.0,0.0
431536,Napothera_albostriata,Brian Cox,0,0.44624972343444824,0.0,0.0,0.0
431530,Napothera_albostriata,Brian Cox,0,0.4117594361305237,0.0,0.0,0.0
648646,Napothera_albostriata,Ding Li Yong,0,0.4732973575592041,0.0,0.0,0.0
195583,Napothera_albostriata,Marc Thibault,0,0.4587783217430115,0.017857142857142856,0.125,0.1
431533,Napothera_albostriata,Brian Cox,0,0.4717780351638794,0.0,0.0,0.0
195587,Napothera_albostriata,Marc Thibault,0,0.3975079655647278,0.0,0.0,0.0
195585,Napothera_albostriata,Marc Thibault,0,0.5363619327545166,0.0,0.0,0.0
431487,Orthotomus_ruficeps,Brian Cox,0,0.47164398431777954,0.03333333333333333,0.07142857142857142,0.1
571751,Orthotomus_ruficeps,Muhammad Iqbal,0,0.3338337540626526,0.0,0.0,0.0
535411,Orthotomus_ruficeps,Andres Angulo Rubiano,0,0.5219746828079224,0.0,0.0,0.0
1098429,Orthotomus_ruficeps,yasinchumaedi,0,0.4377325177192688,0.0,0.0,0.0
431498,Orthotomus_ruficeps,Brian Cox,1,0.3929491639137268,0.1,0.07142857142857142,0.1
895144,Orthotomus_ruficeps,Ding Li Yong,0,0.5055090188980103,0.0,0.0,0.0
604617,Orthotomus_ruficeps,Prayitno Goenarto,0,0.33499762415885925,0.0,0.0,0.0
895137,Orthotomus_ruficeps,Ding Li Yong,0,0.48906272649765015,0.0,0.0,0.0
34503,Orthotomus_ruficeps,Tjalle Boorsma,0,0.43950533866882324,0.0,0.0,0.0
20097,Orthotomus_ruficeps,Sander Pieterse &amp; Ben Wielstra,0,0.5123559236526489,0.0,0.0,0.0
389508,Pnoepyga_pusilla,Oscar Campbell,0,0.44535309076309204,0.0,0.0,0.0
42265,Pnoepyga_pusilla,George Wagner,0,0.4179948568344116,0.025,0.04,0.1
940265,Pnoepyga_pusilla,Ding Li Yong,0,0.46820923686027527,0.0,0.0,0.0
39474,Pnoepyga_pusilla,Brian Cox,0,0.420002281665802,0.01,0.04,0.1
389504,Pnoepyga_pusilla,Oscar Campbell,0,0.6080823540687561,0.14285714285714285,0.12,0.3
90936,Pnoepyga_pusilla,Fabian Ducry &amp; David Marques,0,0.4818842113018036,0.01,0.04,0.1
90919,Pnoepyga_pusilla,Fabian Ducry &amp; David Marques,1,0.37124496698379517,0.16666666666666666,0.08,0.2
56932,Polyplectron_chalcurum,Fabian Ducry &amp; David Marques,0,0.49731606245040894,0.025,0.07142857142857142,0.1
70193,Polyplectron_chalcurum,David Gibbs,0,0.5723791122436523,0.0,0.0,0.0
90808,Polyplectron_chalcurum,Fabian Ducry &amp; David Marques,0,0.3480842411518097,0.014285714285714285,0.07142857142857142,0.1
33419,Spilornis_cheela,Tjalle Boorsma,0,0.47730809450149536,0.11333333333333333,0.12,0.3
570921,Spilornis_cheela,Muhammad Iqbal,0,0.44713854789733887,0.0,0.0,0.0
965048,Spilornis_cheela,Daan Drukker,0,0.4020611643791199,0.0,0.0,0.0
618811,Spilornis_cheela,Teus Luijendijk,0,0.4091937839984894,0.0,0.0,0.0
482239,Spilornis_cheela,Frank Rheindt,0,0.3982793390750885,0.016666666666666666,0.04,0.1
33420,Spilornis_cheela,Tjalle Boorsma,0,0.400326132774353,0.0,0.0,0.0
